"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"22.10.2020","4,270","4,143","4,270","4,143","585,04K","3,05%"
"21.10.2020","4,143","3,913","4,143","3,913","503,03K","5,89%"
"20.10.2020","3,913","3,990","4,070","3,913","367,54K","-1,92%"
"19.10.2020","3,990","4,111","4,111","3,990","228,13K","-2,96%"
"18.10.2020","4,111","3,968","4,111","3,968","178,09K","3,61%"
"17.10.2020","3,968","3,915","3,968","3,915","78,77K","1,34%"
"16.10.2020","3,915","4,095","4,095","3,915","377,94K","-4,40%"
"15.10.2020","4,095","4,195","4,195","4,095","233,91K","-2,38%"
"14.10.2020","4,195","4,256","4,264","4,168","449,62K","-1,43%"
"13.10.2020","4,256","4,308","4,315","4,256","324,38K","-1,19%"
"12.10.2020","4,308","4,246","4,373","4,246","585,34K","1,45%"
"11.10.2020","4,246","4,239","4,246","4,208","285,54K","0,16%"
"10.10.2020","4,239","4,263","4,329","4,239","431,44K","-0,56%"
"09.10.2020","4,263","4,121","4,263","4,060","549,52K","3,46%"
"08.10.2020","4,121","3,858","4,121","3,684","600,74K","6,80%"
"07.10.2020","3,858","3,754","3,858","3,754","460,58K","2,79%"
"06.10.2020","3,754","4,165","4,165","3,745","1,06M","-9,87%"
"05.10.2020","4,165","4,180","4,205","4,165","243,64K","-0,36%"
"04.10.2020","4,180","4,068","4,180","4,068","352,30K","2,76%"
"03.10.2020","4,068","4,120","4,120","4,061","173,74K","-1,27%"
"02.10.2020","4,120","4,348","4,348","4,074","777,26K","-5,24%"
"01.10.2020","4,348","4,347","4,528","4,347","589,02K","0,00%"
"30.09.2020","4,347","4,490","4,490","4,340","286,88K","-3,16%"
"29.09.2020","4,490","4,456","4,582","4,431","359,82K","2,13%"
"28.09.2020","4,396","4,295","4,474","4,295","615,87K","2,34%"
"27.09.2020","4,295","4,332","4,332","4,237","274,90K","-0,84%"
"26.09.2020","4,332","4,423","4,423","4,284","364,95K","-2,06%"
"25.09.2020","4,423","4,388","4,423","4,310","617,78K","0,80%"
"24.09.2020","4,388","4,000","4,388","4,000","544,35K","9,70%"
"23.09.2020","4,000","4,170","4,170","4,000","723,78K","-4,08%"
"22.09.2020","4,170","4,055","4,170","3,958","558,67K","2,83%"
"21.09.2020","4,055","4,682","4,682","4,055","1,40M","-13,38%"
"20.09.2020","4,682","4,930","4,930","4,682","509,06K","-5,04%"
"19.09.2020","4,930","5,253","5,253","4,930","462,13K","-6,15%"
"18.09.2020","5,253","5,344","5,344","5,253","503,20K","-1,78%"
"17.09.2020","5,348","5,071","5,396","5,071","662,62K","5,47%"
"16.09.2020","5,071","5,058","5,188","5,058","433,18K","0,25%"
"15.09.2020","5,058","5,366","5,392","5,058","792,78K","-5,73%"
"14.09.2020","5,366","5,315","5,366","5,315","820,10K","0,95%"
"13.09.2020","5,315","5,157","5,439","5,123","786,74K","3,07%"
"12.09.2020","5,157","4,655","5,157","4,510","622,53K","10,77%"
"11.09.2020","4,655","4,583","4,655","4,425","567,80K","1,58%"
"10.09.2020","4,583","4,696","4,715","4,583","799,20K","-2,41%"
"09.09.2020","4,696","4,271","4,780","4,271","787,23K","9,96%"
"08.09.2020","4,271","4,585","4,585","4,167","731,17K","-6,86%"
"07.09.2020","4,585","4,780","4,780","4,050","1,13M","-4,07%"
"06.09.2020","4,780","4,131","4,780","4,131","1,38M","15,71%"
"05.09.2020","4,131","5,124","5,124","4,131","3,05M","-19,38%"
"04.09.2020","5,124","5,724","5,893","5,102","1,66M","-10,49%"
"03.09.2020","5,724","6,127","6,249","5,724","1,23M","-6,58%"
"02.09.2020","6,127","6,257","6,287","5,927","988,58K","-2,07%"
"01.09.2020","6,257","6,290","6,627","6,257","1,02M","-0,53%"
"31.08.2020","6,290","5,898","6,290","5,898","805,93K","6,78%"
"30.08.2020","5,890","6,150","6,150","5,890","830,84K","-4,22%"
"29.08.2020","6,150","6,170","6,291","6,150","803,57K","-0,32%"
"28.08.2020","6,170","5,652","6,206","5,652","1,61M","9,16%"
"27.08.2020","5,652","6,059","6,570","5,652","2,22M","-6,72%"
"26.08.2020","6,059","5,550","6,391","5,550","2,11M","9,18%"
"25.08.2020","5,550","4,595","5,550","4,595","3,02M","20,81%"
"24.08.2020","4,594","3,977","4,730","3,977","1,56M","15,50%"
"23.08.2020","3,977","4,451","4,451","3,915","1,56M","-10,90%"
"22.08.2020","4,464","3,078","4,464","2,970","4,02M","45,05%"
"21.08.2020","3,078","2,909","3,078","2,909","1,07M","5,80%"
