"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"28.05.2021","6,2683","7,2108","7,3052","5,9559","26,28M","-13,07%"
"27.05.2021","7,2105","7,2429","7,9635","7,0964","24,23M","-0,45%"
"26.05.2021","7,2431","6,1423","7,6734","6,1408","28,50M","17,93%"
"25.05.2021","6,1420","6,2550","6,5254","5,5017","23,73M","-1,70%"
"24.05.2021","6,2480","4,2928","6,9587","4,2642","55,57M","45,45%"
"23.05.2021","4,2956","5,1726","5,4748","3,3917","28,92M","-16,96%"
"22.05.2021","5,1732","5,6681","5,7025","4,8274","19,15M","-8,75%"
"21.05.2021","5,6691","6,6420","7,2589","4,8294","27,79M","-14,62%"
"20.05.2021","6,6401","5,4527","6,9630","4,9210","26,77M","21,64%"
"19.05.2021","5,4587","8,6741","8,8431","4,3048","40,99M","-37,08%"
"18.05.2021","8,6763","8,4843","9,2414","8,3992","16,98M","2,25%"
"17.05.2021","8,4857","9,3282","9,3282","7,9790","21,40M","-9,02%"
"16.05.2021","9,3268","9,3416","10,5356","8,7351","19,75M","-0,14%"
"15.05.2021","9,3403","10,2346","10,5102","9,3009","14,99M","-8,77%"
"14.05.2021","10,2377","9,6622","10,8884","9,6106","18,61M","5,96%"
"13.05.2021","9,6620","9,5566","10,4545","9,0342","23,43M","1,12%"
"12.05.2021","9,5548","12,3235","12,3492","9,4980","25,07M","-22,46%"
"11.05.2021","12,3223","10,0711","12,5060","9,5752","37,42M","22,34%"
"10.05.2021","10,0721","11,6056","12,1798","9,4559","20,43M","-13,25%"
"09.05.2021","11,6101","11,8266","12,4693","10,9092","17,44M","-1,80%"
"08.05.2021","11,8228","11,8880","12,4620","11,2363","23,99M","-0,62%"
"07.05.2021","11,8969","13,0688","15,3164","11,1809","82,85M","-9,01%"
"06.05.2021","13,0756","9,9137","13,0756","9,5956","39,59M","31,96%"
"05.05.2021","9,9089","8,8700","10,2757","8,8700","26,85M","11,70%"
"04.05.2021","8,8711","9,3114","10,2086","8,4389","38,10M","-4,72%"
"03.05.2021","9,3107","7,8471","9,4607","7,8184","25,00M","18,64%"
"02.05.2021","7,8478","8,1205","8,1729","7,6359","9,31M","-3,35%"
"01.05.2021","8,1197","7,7458","8,1997","7,6104","11,38M","4,82%"
"30.04.2021","7,7463","7,2665","7,8213","7,1134","10,22M","6,60%"
"29.04.2021","7,2669","7,4261","7,4749","6,9508","9,19M","-2,16%"
"28.04.2021","7,4269","7,5359","7,8625","6,9604","11,32M","-1,44%"
"27.04.2021","7,5354","7,0912","7,5516","6,9827","11,14M","6,33%"
"26.04.2021","7,0871","6,1795","7,0908","6,1124","13,56M","14,67%"
"25.04.2021","6,1805","6,0110","6,6723","5,8138","13,51M","2,81%"
"24.04.2021","6,0115","6,5667","6,6122","5,9348","12,06M","-8,41%"
"23.04.2021","6,5639","6,9805","7,1589","5,6254","28,22M","-6,00%"
"22.04.2021","6,9830","7,6436","8,1787","6,9669","18,33M","-8,68%"
"21.04.2021","7,6464","7,9062","8,4324","7,4090","14,91M","-3,28%"
"20.04.2021","7,9058","7,8303","8,0516","6,9214","17,78M","0,96%"
"19.04.2021","7,8304","8,4346","9,1705","7,7765","24,88M","-7,07%"
"18.04.2021","8,4265","9,4058","9,5020","7,1131","23,50M","-10,44%"
"17.04.2021","9,4087","10,1757","10,3766","9,2896","14,20M","-7,58%"
"16.04.2021","10,1803","9,7042","10,6143","8,9649","23,84M","4,91%"
"15.04.2021","9,7038","9,2772","9,8144","9,1129","12,74M","4,51%"
"14.04.2021","9,2846","9,5513","9,9870","8,8133","16,21M","-2,80%"
"13.04.2021","9,5524","9,3701","9,7181","9,0197","11,84M","1,97%"
"12.04.2021","9,3679","9,6068","9,7115","9,1359","11,53M","-2,49%"
"11.04.2021","9,6071","10,0768","10,1302","9,4412","11,51M","-4,65%"
"10.04.2021","10,0751","10,4366","11,3217","9,6744","19,86M","-3,41%"
"09.04.2021","10,4310","10,2002","11,0958","9,5287","22,16M","2,32%"
"08.04.2021","10,1949","9,9173","10,2573","9,0106","26,49M","2,83%"
"07.04.2021","9,9147","9,3111","11,2541","8,6638","75,31M","6,51%"
"06.04.2021","9,3087","8,7169","9,6066","8,2038","27,64M","6,79%"
"05.04.2021","8,7168","7,8484","8,7665","7,8484","27,15M","11,28%"
"04.04.2021","7,8331","6,7594","8,0073","6,6532","17,95M","15,89%"
"03.04.2021","6,7593","7,5287","7,5362","6,7098","13,69M","-10,21%"
"02.04.2021","7,5281","7,3441","7,6765","7,1075","15,54M","2,58%"
"01.04.2021","7,3388","7,8827","8,0658","7,3388","18,19M","-6,76%"
"31.03.2021","7,8705","6,6217","8,3614","6,4945","37,15M","18,86%"
"30.03.2021","6,6217","6,7901","7,3180","6,5864","19,74M","-2,42%"
"29.03.2021","6,7858","5,8780","7,1550","5,8443","28,75M","15,46%"
"28.03.2021","5,8770","5,3280","6,2015","5,2706","21,16M","10,33%"
"27.03.2021","5,3266","5,2970","5,4589","5,1935","9,95M","0,58%"
"26.03.2021","5,2960","4,9581","5,3087","4,9539","10,08M","6,84%"
"25.03.2021","4,9571","5,0997","5,1325","4,7159","14,47M","-2,80%"
"24.03.2021","5,0999","5,7456","5,9098","4,9644","15,49M","-11,24%"
"23.03.2021","5,7457","5,2735","5,7746","5,1691","14,58M","8,93%"
"22.03.2021","5,2745","5,5855","5,8530","5,2560","14,47M","-5,63%"
"21.03.2021","5,5889","5,6495","5,7407","5,3850","10,36M","-1,05%"
"20.03.2021","5,6481","5,9200","6,0471","5,6423","10,38M","-4,61%"
"19.03.2021","5,9209","6,0911","6,3462","5,8641","16,79M","-2,80%"
"18.03.2021","6,0912","5,5971","6,1861","5,5242","21,32M","8,86%"
"17.03.2021","5,5955","5,1801","5,6227","5,0604","16,40M","7,98%"
"16.03.2021","5,1821","5,0274","5,1840","4,7982","11,65M","3,09%"
"15.03.2021","5,0270","5,0854","5,3148","4,8293","15,89M","-1,15%"
"14.03.2021","5,0855","5,3263","5,4173","5,0855","10,74M","-4,53%"
"13.03.2021","5,3270","5,1121","5,3763","4,8541","14,69M","4,09%"
"12.03.2021","5,1178","5,2006","5,4586","4,9535","17,43M","-1,58%"
"11.03.2021","5,1999","5,0606","5,1999","4,7985","13,64M","2,68%"
"10.03.2021","5,0643","5,4141","5,4344","5,0003","13,83M","-6,41%"
"09.03.2021","5,4108","5,1668","5,5161","5,0854","16,50M","4,75%"
"08.03.2021","5,1656","5,1297","5,2340","4,9165","11,61M","0,70%"
"07.03.2021","5,1298","5,0808","5,2306","4,9138","11,99M","0,95%"
"06.03.2021","5,0816","4,6134","5,2351","4,5262","17,30M","9,96%"
"05.03.2021","4,6214","4,6392","4,6793","4,3231","11,54M","-0,36%"
"04.03.2021","4,6381","4,7976","4,8959","4,5206","12,97M","-3,35%"
"03.03.2021","4,7987","4,6040","4,9394","4,5532","13,46M","4,23%"
"02.03.2021","4,6040","4,5589","4,8310","4,4118","15,47M","1,02%"
"01.03.2021","4,5574","4,2406","4,6216","4,1845","12,48M","7,46%"
"28.02.2021","4,2410","4,4571","4,5078","3,9318","11,73M","-4,82%"
"27.02.2021","4,4559","4,4011","4,6816","4,3756","10,49M","1,33%"
"26.02.2021","4,3975","4,5088","4,6220","4,1006","14,16M","-2,46%"
"25.02.2021","4,5086","4,6836","5,0648","4,4796","13,21M","-3,57%"
"24.02.2021","4,6757","4,6290","5,1272","4,3370","18,04M","1,84%"
"23.02.2021","4,5912","5,4986","5,5356","3,8169","34,82M","-16,50%"
"22.02.2021","5,4986","6,2672","6,2998","4,6204","27,54M","-12,19%"
"21.02.2021","6,2620","6,1758","6,4477","6,0567","14,81M","1,01%"
"20.02.2021","6,1994","6,4726","6,8339","5,9797","26,71M","-4,23%"
